PERMNO,2011-07-29,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-30,2012-01-31,2012-02-29,2012-03-30,2012-04-30,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-28,2013-04-30,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31
11644,0.108024,-0.362069,-0.240295,0.179819,-0.088268,-0.079976,-0.213072,0.331395,-0.012477,0.109918,-0.149118,0.098328,-0.014616,0.019159,0.114615,-0.068553,-0.042056,-0.078043,-0.035059,-0.032214,0.15085,-0.036308,0.037995,-0.024798,0.066116,-0.129398,0.098288,0.075424,-0.01052,0.087714,-0.062329,0.152187,0.162702,0.21663,-0.021942,0.065281,-0.179612,0.030431,-0.231132,-0.364125,-0.251689,-0.217269,-0.406755,0.287129,-0.313462
11664,-0.045615,0.008326,-0.042202,0.043103,0.022345,-0.06527,-0.090967,0.125088,-0.169433,-0.004902,-0.19515,0.041431,-0.528029,0.096743,0.068122,-0.166803,0.219823,-0.018504,0.098361,0.046269,0.191869,-0.059844,0.143857,0.110184,0.166917,-0.013746,0.146777,-0.18496,0.130009,0.037113,-0.104573,-0.10524,-0.030769,-0.110599,0.057571,0.033206,-0.05216,0.050028,0.119111,0.130558,-0.079079,-0.06906,-0.255735,0.017049,0.026435
11674,-0.003599,0.014446,-0.018839,0.063035,0.010363,0.045347,-0.022773,0.014659,0.030144,0.024532,0.007982,0.054329,0.034384,-0.048395,0.036986,0.036036,-0.024477,0.001486,0.054288,0.055126,0.032335,0.066433,-0.086032,0.015838,0.055066,-0.054172,-0.003514,0.047893,-0.034712,0.00457,0.027564,0.051891,0.044384,0.051824,-0.025851,0.031595,-0.05201,0.060011,-0.018914,0.079916,-0.00852,0.068745,0.038092,-0.085099,-0.007924
11691,0.001038,-0.113358,-0.139053,0.136326,-0.079619,0.077329,0.158746,-0.012156,0.043956,0.055934,0.003421,0.043708,-0.11411,-0.07614,-0.078449,0.01626,0.089412,0.074783,0.108819,-0.056549,-0.043174,-0.043089,0.075616,-0.006754,0.1392,-0.059675,-0.015021,0.032787,-0.070137,0.043148,-0.083493,0.014626,0.023632,-0.040502,0.0439,0.092389,0.004098,0.007792,-0.072619,0.138234,0.241839,-0.019597,0.006663,0.140719,0.068153
11703,-0.048659,-0.053287,-0.171949,0.202652,0.001248,-0.040654,0.111621,0.007271,0.040315,0.010586,-0.089226,0.047866,-0.017204,0.009658,0.010452,-0.114382,-0.021339,0.042617,0.054948,0.018546,0.026305,0.108828,0.031737,-0.058971,0.098857,-0.010747,0.034264,0.045082,0.010294,0.058488,-0.060951,0.099328,0.007205,0.003279,0.036245,-0.055836,-0.017268,0.035298,0.085464,-0.036371,0.039335,0.035574,-0.036922,0.099846,-0.081952
11707,-0.045455,0.126984,0.014085,0.093254,0.254083,0.039074,0.094708,-0.152672,0.04955,-0.072961,0.109568,0.308762,-0.019129,0.31961,-0.036946,0.029838,-0.091887,0.037375,0.032513,-0.020426,0.111208,-0.023456,0.101681,0.015262,0.048676,-0.069625,-0.031548,0.274242,0.159334,-0.085641,0.05272,0.069259,-0.059791,0.08585,0.048804,-0.036761,0.017874,0.040342,-0.14781,0.12848,0.079222,-0.04967,0.037465,0.526973,0.15708
11731,0.006821,-0.181784,-0.154554,0.237808,0.073927,-0.041632,0.038927,-0.004163,-0.035117,0.050109,-0.243154,0.033443,-0.043292,0.179888,0.046875,0.0,-0.020938,0.060902,0.104938,0.139665,0.016807,0.00519,0.092599,0.043793,0.046392,-0.064909,0.116207,0.026206,-0.001358,-0.018498,-0.037851,0.04368,-0.010809,0.01238,0.035297,0.023356,-0.055848,0.04827,-0.089699,0.109871,-0.010852,0.020872,-0.101606,0.104893,0.05834
11752,-0.022266,-0.210747,-0.114148,0.086286,0.029458,-0.061829,0.253268,0.016515,0.011116,-0.136998,-0.073983,-0.117989,0.046191,0.066514,0.022581,-0.13245,0.03692,0.065459,-0.066374,0.018214,-0.016734,-0.092136,0.073045,-0.020482,0.087331,0.090498,-0.024896,-0.092553,-0.041618,0.075229,-0.131399,0.073346,-0.058572,-0.066753,-0.065278,0.074294,-0.051176,0.017493,-0.156877,0.146134,-0.016308,0.028636,0.259341,0.017452,0.05546
11786,0.021939,-0.244838,-0.197049,0.241622,0.023944,0.013818,0.217027,0.021365,0.085358,-0.003886,-0.069121,-0.015756,-0.015497,0.003114,0.042594,-0.064009,-0.024209,0.013582,0.185814,0.010396,0.057859,0.002396,0.088314,0.076625,0.046976,-0.050829,0.043116,0.10895,0.057006,0.035757,0.070284,0.121893,0.022794,-0.171533,-0.011623,0.105927,-0.065169,0.021097,0.006917,-0.000892,-0.061077,0.103852,-0.027311,0.088574,0.033686
11809,0.021792,0.021232,-0.047707,0.135867,0.029175,0.062698,-0.004394,0.058471,0.002531,0.013515,-0.090416,-0.091026,0.073024,-0.101586,-0.101857,0.194473,-0.018338,-0.03963,0.010544,-0.073574,0.127961,-0.01928,0.004037,-0.116608,0.11696,0.00691,0.032201,0.052676,-0.145425,0.136252,-0.06471,-0.157275,0.159331,0.09509,0.0185,0.051383,-0.103035,0.050495,-0.109349,-0.079562,-0.058029,0.027807,-0.015192,0.176881,0.019573
11891,0.14383,-0.267373,-0.160795,0.240043,-0.106771,0.013605,0.251198,0.055172,-0.010893,-0.014684,-0.192996,0.030471,-0.146953,0.035714,0.090264,-0.04093,-0.015519,0.146798,0.097079,-0.021926,0.052842,0.073764,0.074363,-0.025709,0.103518,0.084611,0.155455,-0.068493,0.007878,0.225638,0.035714,0.130952,-0.061343,-0.024362,0.02061,0.025243,0.016667,-0.088301,-0.069064,0.020632,-0.018925,-0.062692,-0.088868,0.115503,-0.032213
11896,-0.101721,0.013502,0.012148,0.121303,-0.011086,0.015205,0.030722,0.047317,0.025099,0.034627,-0.141988,0.019078,0.062012,0.005509,-0.019079,0.033912,0.06921,0.007194,0.069728,-0.000318,0.046154,-0.05239,-0.038797,-0.057986,0.029698,-0.017479,0.070928,-0.004192,-0.03216,-0.020365,0.084588,0.089557,0.012534,-0.020531,0.06381,-0.012847,-0.133097,0.06346,-0.021042,-0.029762,0.017382,0.077782,0.03828,0.0479,0.012066
11955,-0.155085,0.049222,-0.004237,0.011364,-0.039174,0.045048,0.062672,0.006329,0.009577,-0.021739,-0.051462,0.040536,0.02994,0.005233,-0.06203,0.020574,0.005651,0.035923,0.078245,0.025838,0.060423,0.045142,0.023182,-0.029454,0.042152,-0.03783,0.028808,0.055771,0.04915,-0.009742,-0.068866,-0.006702,0.022771,0.056572,0.005174,0.009512,0.003577,0.046336,0.019906,0.028614,-0.003273,0.060845,0.002143,0.059304,0.002478
12008,0.04284,0.069836,-0.160724,0.269935,0.031909,0.043392,0.021511,-0.004212,0.097744,0.001284,-0.16289,-0.04954,-0.063944,-0.166475,-0.009642,-0.009736,0.261236,0.10245,0.059596,-0.00143,-0.060143,-0.018791,0.177536,0.017143,0.144339,-0.040408,0.101535,0.059307,-0.045531,-0.018021,0.001439,0.038088,0.09415,-0.006643,-0.052548,0.052437,-0.101884,0.109886,-0.016021,0.022143,-0.025486,0.147107,-0.121972,0.439468,0.10124
12011,-0.338179,-0.092377,-0.33452,0.194652,-0.142346,-0.17119,0.104534,0.345496,0.144068,-0.105185,-0.009106,0.249791,-0.351604,0.021649,-0.097881,0.045861,0.129412,0.061553,0.015165,0.022847,0.116838,0.151538,0.008016,-0.07886,-0.233813,-0.230986,-0.145299,-0.011429,0.294798,-0.046875,0.048009,0.234637,0.01086,-0.0188,0.084854,0.073171,-0.17163,-0.119205,0.006445,0.208111,0.011484,0.030568,-0.080508,0.203687,-0.020674
12026,-0.1101,-0.162653,-0.147754,0.320851,-0.042002,-0.11582,0.166116,0.072644,0.057152,-0.099688,-0.211038,-0.026837,-0.095841,0.0575,0.058629,-0.177758,0.052689,0.120743,0.02256,0.170644,-0.006538,0.006969,0.182622,-0.080949,0.107888,0.046935,0.043916,-0.260298,-0.009479,0.061802,0.014645,0.128793,-0.128197,-0.173373,-0.012284,0.041916,0.169761,0.066893,-0.042154,0.048447,0.087478,0.001946,-0.080609,0.142253,-0.040382
12036,0.062231,-0.080396,-0.137341,0.225557,0.124013,0.029515,-0.016491,0.019795,-0.07335,0.063772,-0.106835,0.013319,0.092727,-0.021631,0.038387,-0.023091,0.01616,0.034892,0.093533,0.059345,0.042528,-0.019627,-0.02002,-0.043861,-0.047438,0.001771,0.056783,0.084806,-0.02677,0.046043,0.109833,0.126425,0.046078,-0.033147,0.003352,0.021564,-0.073797,0.068871,-0.11423,0.086174,-0.023028,-0.065709,-0.006778,0.095888,-0.068594
12049,-0.002808,-0.048751,-0.291472,0.354354,-0.101778,0.056548,0.241412,-0.069502,-0.003681,0.117647,-0.020649,-0.016981,-0.307811,0.060792,0.134494,-0.217716,-0.047847,-0.02459,-0.107073,-0.039416,-0.000763,-0.209516,-0.05957,-0.089583,-0.08496,0.060453,-0.207986,-0.210884,0.0,-0.116279,0.019868,0.119306,-0.069903,-0.033473,-0.047722,0.157534,0.045455,0.176136,-0.172581,-0.238281,-0.071979,-0.058333,0.038462,-0.008571,-0.075144
12051,-0.115741,-0.38678,-0.198506,0.157124,-0.393556,0.184061,0.097756,-0.141606,-0.10034,-0.119093,-0.141631,0.095,-0.004566,0.243119,0.206642,-0.14526,0.178891,-0.063733,0.048622,-0.09119,0.081633,-0.100629,0.073427,0.18241,0.30854,-0.176842,0.12532,0.180682,0.050048,0.109991,-0.126342,0.097353,-0.118863,-0.105572,-0.048087,0.020666,-0.097863,-0.01995,0.030534,0.066667,0.259259,0.09375,-0.104202,-0.027205,-0.002893
12052,-0.085615,-0.059583,-0.112204,0.136579,0.029132,0.005298,0.048487,0.058849,0.002048,-0.073181,-0.051704,0.030464,-0.030473,0.032629,0.009312,0.037356,-0.023208,0.049323,-0.042876,0.025189,0.037369,0.056871,0.042455,0.015953,0.096642,-0.02449,0.051291,-0.003771,0.058063,0.042439,0.066143,0.081236,-0.00566,0.010558,0.079214,-0.013292,0.007207,0.055494,0.031156,0.104572,0.040069,-0.053247,-0.02754,0.041814,-0.021977
12060,-0.050371,-0.089336,-0.057633,0.097897,-0.047875,0.136392,0.044668,0.027258,0.053543,-0.024415,-0.025026,0.100576,-0.004319,-0.001928,0.10478,-0.072655,0.003324,0.002366,0.061458,0.050718,-0.004307,-0.0359,0.046209,0.002573,0.050884,-0.050472,0.040622,0.094182,0.019893,0.05964,-0.103461,0.022284,0.01649,0.038625,-0.003719,-0.010825,-0.042999,0.033002,-0.005389,0.007416,0.026346,-0.037373,-0.05461,0.09753,-0.045402
12062,-0.0623,-0.079661,-0.053633,0.060721,0.022302,0.002916,0.063045,-0.016413,0.018356,-0.039873,-0.052452,0.112032,-0.091999,0.045903,0.051393,-0.083703,-0.001652,0.023998,0.033249,-0.010056,0.018059,0.035033,0.06566,0.006131,-0.033566,-0.010544,0.035729,0.017753,0.009415,-0.102896,-0.016855,0.0413,0.049925,0.004989,0.039311,-0.001755,0.012598,0.03414,-0.051105,0.074103,-0.042547,0.031154,0.063763,0.071877,0.024872
12068,-0.055556,-0.031372,-0.049949,0.241416,-0.0242,0.038324,0.010301,0.033985,0.087748,-0.024353,-0.088924,0.036238,0.019151,0.085784,0.031061,-0.098457,-0.03586,0.011073,0.125527,0.017964,0.018519,-0.114182,0.10509,0.03518,0.041938,-0.081194,0.08067,0.023944,0.076341,-0.011576,-0.089135,0.01,0.062723,-0.052985,-0.033994,0.055432,-0.063025,-0.013453,-0.009167,0.12182,-0.016495,0.047887,-0.09879,0.059657,0.007097
12073,-0.044829,-0.073344,-0.029787,0.132237,-0.023529,0.032129,-0.02821,0.021087,0.050834,-0.056311,-0.056389,-0.00172,0.000861,0.044503,0.014202,0.004119,0.0133,-0.008203,0.032258,0.063312,0.024427,-0.007265,0.046733,0.08167,0.017617,-0.052,0.011252,0.015125,0.04884,-0.001321,-0.049438,-0.002815,0.0494,-0.028581,0.006303,0.055672,-0.031971,0.029614,-0.032107,0.021769,0.010944,0.027064,-0.062253,0.075338,0.004627
12211,-0.079942,-0.015956,-0.135048,0.079926,-0.026162,-0.028324,0.113682,0.074431,0.010367,0.007847,-0.165444,0.166217,0.09245,-0.076516,0.101132,0.061137,0.037122,0.013023,0.161258,-0.080342,0.031949,-0.128827,0.059164,-0.077169,0.0016,0.013981,0.073665,-0.068733,0.00671,0.083257,0.02719,0.001412,0.039123,-0.000567,-0.040622,0.002135,-0.041672,-0.035825,-0.038956,0.173244,0.005701,-0.024906,0.007931,0.016547,-0.129367
12266,-0.069892,-0.184971,-0.22695,-0.036697,-0.066667,0.05102,-0.048447,-0.042139,-0.424691,-0.129791,0.184681,-0.029634,2.109384,0.511905,-0.594488,-0.15534,0.724138,-0.12,0.424242,-0.308511,0.023077,0.045113,0.183453,-0.215805,0.100775,-0.035211,0.021898,-0.092857,0.07874,0.014599,0.309353,-0.005495,0.049724,-0.084211,0.063218,0.016216,-0.196809,0.092715,-0.175758,0.176471,-0.075,-0.060811,-0.079137,0.101563,-0.042553
12330,-0.138243,-0.313071,-0.322688,0.036346,-0.363033,0.410714,0.164557,-0.065217,0.203488,-0.062802,-0.031787,0.173913,-0.013605,-0.035249,0.185068,-0.060322,-0.120542,0.134631,0.03431,-0.021424,0.223164,0.045035,0.030939,0.137728,0.143665,-0.032125,0.105957,-0.005387,0.141586,0.012199,0.0308,0.181552,-0.037658,0.051128,-0.195109,0.071236,0.112197,-0.066308,-0.00607,0.184122,0.014698,0.056925,-0.111325,0.093074,0.030198
12348,-0.085141,-0.071588,-0.198072,0.167668,-0.113227,-0.004643,0.122449,0.001558,0.03527,0.012024,-0.187129,0.085871,0.01346,-0.105147,-0.100186,-0.092784,0.034091,-0.016117,0.109456,0.012081,0.049735,0.07391,0.058824,-0.01,-0.083053,-0.083231,0.008011,-0.011258,0.069658,0.018785,-0.081746,0.036814,-0.08909,0.06095,0.055444,-0.012025,-0.045484,-0.030872,-0.101801,0.069391,-0.053353,0.059406,-0.054637,-0.009125,0.127398
12356,-0.099274,0.060932,-0.399493,0.181435,-0.032143,-0.089791,0.031081,-0.069463,0.091549,0.212903,-0.019149,0.088937,0.096614,0.022707,0.110124,-0.0288,0.059308,-0.013219,0.013396,0.127527,0.112414,-0.15747,0.085357,-0.101695,-0.031698,-0.100546,0.165511,-0.143494,0.075521,0.084746,0.190476,0.14375,0.022404,-0.313201,-0.175097,0.185849,0.042164,-0.096947,-0.064243,-0.083108,0.065025,-0.039778,-0.143545,-0.017998,-0.057274
12360,-0.058974,-0.356948,-0.54661,0.221184,-0.272959,-0.017544,0.6,-0.069196,-0.179856,-0.210526,-0.125926,-0.080508,-0.165899,0.088398,-0.071066,-0.289618,0.292308,0.011905,0.458824,-0.072581,0.082609,0.028112,0.035156,-0.045283,0.023715,0.6139,0.320574,-0.255435,0.026764,0.239337,0.372849,-0.072423,-0.196697,-0.173832,0.122172,0.245968,-0.260518,0.282276,-0.162116,0.336049,0.030488,0.159763,0.02551,-0.216418,-0.073016
12363,-0.050524,-0.031155,0.025896,0.256588,-0.152318,-0.160156,0.110388,0.024853,-0.177384,-0.13945,-0.158199,-0.036123,0.08112,-0.068451,0.12341,0.250734,-0.071069,-0.09419,0.00757,-0.003559,-0.062302,-0.034278,0.029798,-0.078298,0.119114,-0.189769,0.04557,0.078646,0.134086,-0.042994,-0.000832,0.103247,0.018491,0.048536,-0.047703,-0.188497,-0.093279,0.034796,0.007797,0.102514,0.008333,-0.113528,-0.064279,0.048243,-0.188094
12369,-0.088274,-0.131864,-0.160216,0.280971,-0.176402,-0.04791,0.185002,0.083264,-0.01422,-0.103314,-0.034783,-0.111712,-0.000507,0.083207,0.065574,0.120879,0.014902,0.113988,-0.025668,-0.033464,0.024678,0.108555,0.098898,-0.017114,0.076854,-0.049902,0.055458,0.027245,0.048173,0.055254,-0.117201,0.003326,-0.040884,0.001743,0.0029,0.058415,-0.06832,0.028977,-0.073563,-0.016907,0.06465,0.053246,-0.065597,0.143777,0.013133
12373,-0.070418,-0.105359,-0.221668,0.139667,-0.037307,-0.043732,0.173195,0.07198,0.149775,0.050728,-0.107883,0.029564,-0.000162,0.0675,0.079951,-0.014778,0.052571,-0.008958,-0.013969,0.066528,0.091418,0.126119,0.055308,0.125402,-0.025694,-0.064188,0.099511,0.041648,-0.025032,0.052401,0.038884,0.106276,0.033906,0.00035,0.037265,0.065843,-0.078629,0.089052,-0.052851,-0.017467,-0.009092,-0.106957,0.00161,0.146674,0.034916
12374,-0.27069,-0.36643,0.090796,0.258837,-0.022645,0.108434,0.226589,-0.021132,-0.012535,-0.284203,-0.181281,0.140794,0.160338,0.08,-0.102694,-0.214822,-0.0681,0.228205,-0.161795,0.202989,0.081781,-0.099522,0.085016,0.077375,0.06,0.090909,0.055818,0.097543,-0.151967,0.032,-0.110078,0.14547,0.223574,-0.080796,0.018256,-0.025232,0.03951,-0.013761,-0.044518,0.076495,-0.051034,0.257999,0.060606,-0.04898,-0.043455
12384,-0.093105,-0.015034,-0.129525,0.401804,0.006076,-0.074245,0.015733,0.071779,0.027141,0.091283,-0.051887,0.059038,0.055747,0.054287,0.03686,0.048575,-0.024845,0.037155,0.104401,0.067887,0.122152,0.002513,0.012729,0.029434,0.047902,-0.058469,0.077068,0.059102,0.019871,0.062724,-0.053196,0.090026,-0.021093,-0.027406,0.067314,0.160583,-0.022448,0.141671,-0.050838,-0.078299,-0.032052,-0.075686,-0.015499,0.148225,0.056526
12389,0.154799,-0.266756,-0.343693,0.571031,0.019504,0.038261,0.145729,0.048246,-0.037657,-0.056522,-0.21659,0.094118,0.001792,0.22898,0.042213,-0.107542,-0.021909,-0.0416,0.050084,-0.00318,0.052632,-0.168182,-0.016393,0.298148,0.012839,-0.06338,0.476692,0.076375,0.00473,-0.216573,-0.085336,0.177398,-0.080357,0.167476,0.044699,0.169154,-0.080851,0.110185,-0.081735,-0.296094,-0.378064,-0.008299,0.098326,-0.055238,0.014113
12410,-0.081437,0.086687,-0.011655,0.048218,-0.01925,0.017079,0.079198,0.045518,0.065082,0.067153,0.135822,-0.077254,0.098079,-0.019868,0.038273,-0.055718,-0.084114,-0.072159,0.016635,-0.046431,-0.082583,-0.043021,0.210359,0.003633,0.061545,-0.075218,-0.030731,0.076094,-0.200354,-0.005158,-0.13679,-0.041762,0.002985,0.104167,-0.173854,0.092007,-0.105766,0.114267,0.047376,0.050959,0.115772,0.005859,-0.075,-0.001312,0.067788
12413,0.266833,-0.318898,-0.471098,0.10929,-0.113301,0.233333,0.189189,-0.136364,-0.122807,-0.085,-0.016393,0.377778,-0.112903,0.077273,0.113924,-0.075758,0.081967,-0.496212,0.067669,0.316901,-0.037433,-0.038889,-0.138728,0.147651,-0.093567,0.096774,0.088823,0.577526,0.106164,0.065015,0.287791,-0.018059,-0.345977,-0.142355,-0.057377,-0.126087,-0.343284,0.022727,-0.148148,0.104348,-0.102362,0.201754,-0.014599,0.244444,-0.184524
12446,0.018145,0.157426,0.204448,-0.179743,-0.123478,-0.026786,0.078974,-0.10076,0.37315,-0.103926,-0.112263,0.149806,-0.107143,-0.165714,0.097032,-0.057592,0.112222,0.011988,0.190665,0.096747,0.044867,-0.009503,0.023616,0.187455,0.005484,0.150909,0.043181,-0.170127,0.016473,0.07443,-0.039238,-0.016919,-0.119881,0.04807,-0.135659,0.122571,-0.089572,0.063877,0.097999,0.038486,-0.021871,0.032919,-0.86723,-0.040909,0.009479
12448,-0.122677,-0.099576,-0.091765,0.196028,0.024549,0.078577,-0.020582,0.000334,0.098366,0.002732,-0.049349,0.070064,-0.028869,0.004919,0.054145,-0.00029,-0.015429,-0.027794,0.088774,0.021295,0.059534,-0.013465,-0.02159,0.035522,0.12552,0.025237,0.053071,0.097791,0.000587,0.024462,-0.070678,0.070884,0.038869,-0.057233,0.00197,0.081203,-0.147845,0.046661,0.009816,0.034224,0.011781,0.01145,-0.020338,0.119403,0.001579
12473,-0.1631,-0.239859,-0.2529,0.381988,-0.042697,-0.032864,0.399272,0.016479,-0.015358,-0.090988,0.011439,-0.109331,-0.121693,-0.018072,0.057669,0.131091,-0.132308,0.078014,0.497807,-0.009517,0.048041,-0.011283,0.201141,-0.017815,0.078597,0.006726,0.124165,0.079247,0.062414,-0.040605,-0.01846,0.117431,0.01601,-0.028283,0.029522,0.018982,-0.189457,0.035697,-0.009443,0.177312,0.176923,-0.015136,-0.14146,0.150529,-0.079915
12476,0.017633,-0.116114,-0.003016,0.144454,0.0246,0.177032,0.026696,0.072153,0.022957,0.066117,-0.077979,-0.036987,0.040837,0.027696,0.111995,0.020113,-0.016493,0.054901,0.150975,0.010603,0.114098,-0.025088,-0.020377,-0.001397,0.06797,-0.001174,0.071523,0.070861,0.045513,0.08731,0.030935,0.071658,0.025837,0.094474,0.064543,0.214075,-0.081536,0.09451,-0.024221,-0.049993,-0.112649,-0.070878,-0.173927,0.146839,-0.03806
12490,0.060041,-0.050536,0.017218,0.055813,0.022315,-0.021915,0.047422,0.025337,0.060591,-0.007525,-0.064371,0.013893,0.002045,-0.001429,0.064665,-0.06228,-0.018558,0.007787,0.060141,-0.006845,0.062092,-0.050445,0.031747,-0.08129,0.020564,-0.060603,0.015965,-0.032239,0.007924,0.043911,-0.058058,0.05343,0.039531,0.020676,-0.056039,-0.016761,0.057373,0.009026,-0.012845,-0.133962,-0.006873,-0.010668,-0.04444,0.063466,-0.008892
12503,-0.091215,-0.19314,-0.224155,0.309776,-0.115046,0.017459,0.142819,-0.034881,-0.031833,-0.160692,-0.177025,0.01539,-0.132887,-0.106504,-0.040491,-0.110953,0.088533,0.066634,0.198438,-0.048294,0.392267,-0.041944,0.083031,-0.226094,0.230187,0.003514,0.064488,-0.008772,0.111449,-0.049764,-0.192982,0.216742,-0.0968,0.11987,-0.096494,0.093668,-0.061633,0.072221,-0.127287,0.074749,0.012157,-0.064804,-0.121266,-0.010537,0.013397
12521,-0.25166,-0.146943,-0.075144,-0.12875,0.017217,-0.062059,-0.052632,0.088889,0.056851,0.146207,0.102286,0.222707,-0.007143,-0.08723,0.070936,-0.215271,0.043376,0.04382,-0.09042,-0.04142,0.065432,0.003476,-0.010393,-0.299883,0.09,-0.009174,-0.024691,-0.243671,0.15272,0.047187,0.0,-0.159445,0.0,-0.142268,0.105769,0.047826,0.126556,-0.167361,-0.015573,-0.20452,-0.207386,0.096774,-0.338235,0.217284,0.160243
12558,-0.006961,-0.084307,0.001547,0.116261,0.031469,0.090508,0.018962,0.08531,0.096765,-0.062872,-0.047632,-0.057619,0.122284,-0.001117,-0.006989,-0.012669,-0.025929,0.044957,0.070761,-0.010411,0.043431,0.020682,-0.028644,0.004476,0.000262,0.004502,-0.06222,0.004217,0.006514,0.012943,-0.043889,-0.063511,0.020094,0.018159,0.022351,0.085954,0.004137,0.118955,-0.04769,0.020866,0.068475,0.023217,-0.019144,-0.000974,0.025604
12570,-0.094858,-0.107799,-0.112801,0.085714,0.144125,-0.041646,0.124677,0.147654,-0.076914,-0.020924,-0.081879,-0.142718,0.064773,0.066756,0.012563,0.032258,0.079856,0.048726,0.094629,0.025312,0.083555,-0.029195,0.096014,-0.024544,0.062224,0.054737,0.094368,0.105146,0.029952,0.063694,-0.056886,0.072039,-0.023462,0.008887,0.012517,0.103709,-0.044283,0.041114,-0.058713,0.00267,-0.081225,-0.020048,-0.114928,0.146886,-0.025364
12575,-0.069134,-0.177794,-0.032847,-0.083962,0.059732,-0.634597,-0.090426,0.038012,0.402817,0.429719,-0.09691,0.278383,-0.064477,0.247074,0.039625,-0.040963,-0.020038,-0.041622,0.116927,-0.037886,0.290155,0.115663,-0.014399,-0.040906,0.368621,-0.20089,-0.071727,-0.217554,0.106424,-0.074523,0.111423,0.10952,0.807897,-0.239395,-0.650469,0.041074,0.006829,0.109254,-0.173902,-0.015625,0.084378,-0.030817,-0.176471,0.119691,0.07931
12577,0.01133,-0.204599,0.032617,0.002154,-0.033668,-0.024463,0.129939,-0.030262,0.090846,-0.007629,-0.108264,0.08046,-0.134973,0.202152,0.086957,-0.112353,-0.056329,0.004916,0.15304,0.04497,0.073541,-0.090222,0.011877,0.024648,0.017182,0.152027,0.072336,0.435734,0.008889,0.204594,0.178622,0.038342,-0.059338,-0.14772,-0.261448,0.059841,-0.02619,-0.049249,-0.099927,0.183673,0.063103,0.094064,0.142307,0.147158,-0.047511
12622,-0.191515,-0.24925,0.00649,0.163194,0.039659,-0.09639,0.109396,0.173077,-0.072366,0.088116,-0.034547,0.170835,-0.129806,0.078172,0.164623,-0.070376,0.117564,0.013228,0.247928,-0.014874,0.095444,-0.018213,-0.020807,-0.076805,0.081531,-0.020769,0.119403,0.10269,-0.015274,0.02779,0.053658,0.0185,0.025391,-0.009524,0.019038,0.063974,0.158389,0.069055,0.010026,-0.006665,-0.005139,0.053092,-0.035291,0.010452,0.05158
